rescue_candidate	mapping_hit	alignment_type	alignment_score
PB.15682.4	ENST00000456048.5	256	1982
PB.15682.4	PB.164521.1	256	1982
PB.15682.4	PB.157396.1	256	1799
PB.164521.4	PB.15682.5	0	2290
PB.164521.4	ENST00000327374.9	256	2088
PB.164521.4	PB.157396.1	256	2197
PB.164521.4	PB.22989.3	256	1952
PB.164521.4	ENST00000456048.5	256	1860
PB.164521.4	PB.164521.1	256	1860
PB.22989.5	ENST00000327374.9	0	2014
PB.22989.5	ENST00000432883.5	256	2019
PB.22989.5	PB.22989.3	256	1878
PB.22989.5	PB.15682.5	256	1696
PB.22989.5	PB.15682.1	256	1927
PB.22989.5	PB.164521.1	256	1786
PB.22989.6	ENST00000327374.9	0	1936
PB.22989.6	ENST00000447208.6	256	1948
PB.22989.6	PB.22989.3	256	1800
PB.22989.6	PB.15682.5	256	1618
PB.22989.6	PB.164521.1	256	1708
PB.22989.6	ENST00000456048.5	256	1708
PB.30378.5	ENST00000327374.9	0	1680
PB.30378.5	ENST00000432883.5	256	1685
PB.30378.5	PB.22989.3	256	1544
PB.30378.5	ENST00000420290.6	256	1697
PB.30378.5	PB.15682.1	256	1593
PB.30378.5	ENST00000447208.6	256	1737
PB.130830.1	ENST00000327374.9	0	2601
PB.22989.7	ENST00000327374.9	0	2097
PB.22989.7	PB.22989.3	256	1966
PB.22989.7	ENST00000447208.6	256	1860
PB.22989.7	PB.15682.5	256	1784
PB.22989.7	PB.164521.1	256	1874
PB.22989.7	ENST00000456048.5	256	1874
PB.30378.7	ENST00000327374.9	0	1901
PB.30378.7	PB.22989.3	256	1901
PB.30378.7	ENST00000456048.5	256	1901
PB.30378.7	PB.164521.1	256	1901
PB.30378.7	PB.157396.1	256	1719
PB.30378.7	PB.15682.5	256	1719
PB.8643.2	ENST00000351989.8	0	4349
PB.8643.2	ENST00000383024.6	256	4127
PB.8643.2	ENST00000407755.1	256	3989
PB.8643.2	PB.88765.1	256	3976
PB.130832.2	ENST00000403707.7	0	2022
PB.130832.2	PB.130832.3	256	2096
PB.130832.2	ENST00000252136.12	256	1930
PB.130832.2	PB.143812.3	256	1723
PB.130832.2	PB.137304.5	256	1839
PB.130832.2	PB.164523.4	256	1880
PB.150492.3	ENST00000403707.7	0	2686
PB.150492.3	ENST00000252136.12	256	2654
PB.150492.3	PB.143812.3	256	2441
PB.150492.3	PB.164523.2	256	2257
PB.150492.3	PB.157398.1	256	2226
PB.150492.3	ENST00000404751.7	256	2177
PB.150492.4	ENST00000252136.12	0	2614
PB.150492.4	ENST00000403707.7	256	2363
PB.150492.4	PB.143812.3	256	2166
PB.150492.4	PB.157398.1	256	2184
PB.150492.4	ENST00000404751.7	256	2143
PB.150492.4	ENST00000439169.2	256	2093
PB.143812.4	PB.137304.5	0	2569
PB.143812.4	PB.124753.1	256	2003
PB.143812.4	PB.130832.3	256	2426
PB.143812.4	PB.143812.5	256	2413
PB.143812.4	PB.150492.9	256	2150
PB.143812.4	PB.150492.6	256	2014
PB.15684.4	PB.164523.2	0	2261
PB.15684.4	ENST00000403707.7	256	2261
PB.15684.4	ENST00000404751.7	256	2228
PB.15684.4	PB.157398.2	256	2108
PB.15684.4	ENST00000252136.12	256	2158
PB.15684.4	PB.157398.1	256	2158
PB.15684.5	ENST00000252136.12	0	2043
PB.15684.5	PB.157398.1	256	2043
PB.15684.5	PB.150492.6	256	1819
PB.15684.5	ENST00000404751.7	256	1995
PB.15684.5	PB.157398.2	256	1896
PB.15684.5	ENST00000439169.2	256	1929
PB.22992.1	ENST00000252136.12	0	1830
PB.22992.1	PB.157398.1	256	1830
PB.22992.1	PB.150492.6	256	1606
PB.22992.1	ENST00000404751.7	256	1782
PB.22992.1	PB.157398.2	256	1678
PB.22992.1	ENST00000439169.2	256	1716
PB.164523.1	ENST00000439169.2	0	2243
PB.164523.1	ENST00000252136.12	256	2143
PB.164523.1	PB.157398.1	256	2143
PB.164523.1	ENST00000404751.7	256	2095
PB.164523.1	PB.164523.2	256	2198
PB.164523.1	ENST00000403707.7	256	2198
PB.150492.5	PB.143812.5	0	2515
PB.150492.5	PB.137304.5	256	2086
PB.150492.5	PB.124753.1	256	1520
PB.150492.5	PB.130832.3	256	1943
PB.150492.5	PB.150492.9	256	2253
PB.150492.5	PB.150492.6	256	2117
PB.15684.6	ENST00000403707.7	0	2083
PB.15684.6	PB.164523.2	256	2083
PB.15684.6	ENST00000252136.12	256	1934
PB.15684.6	PB.157398.1	256	1934
PB.15684.6	ENST00000404751.7	256	1886
PB.15684.6	ENST00000439169.2	256	1846
PB.164523.3	ENST00000252136.12	0	2197
PB.164523.3	PB.157398.1	256	2195
PB.164523.3	ENST00000404751.7	256	2168
PB.164523.3	PB.150492.6	256	1943
PB.164523.3	PB.157398.2	256	2026
PB.164523.3	ENST00000439169.2	256	2079
PB.157398.4	ENST00000252136.12	0	2335
PB.157398.4	ENST00000404751.7	256	2313
PB.157398.4	PB.157398.1	256	2335
PB.157398.4	PB.157398.2	256	2194
PB.157398.4	PB.150492.6	256	2085
PB.157398.4	ENST00000439169.2	256	2223
PB.15684.8	PB.150492.9	0	1681
PB.15684.8	PB.150492.6	256	1724
PB.15684.8	PB.143812.5	256	1538
PB.15684.8	ENST00000403707.7	256	1896
PB.15684.8	PB.164523.2	256	1896
PB.15684.8	PB.157398.1	256	1771
PB.150492.8	PB.143812.5	0	2614
PB.150492.8	PB.137304.5	256	2187
PB.150492.8	PB.124753.1	256	1619
PB.150492.8	PB.130832.3	256	2044
PB.150492.8	PB.150492.9	256	2354
PB.150492.8	PB.150492.6	256	2216
PB.157398.3	PB.164523.4	0	2381
PB.157398.3	ENST00000403707.7	256	2161
PB.157398.3	PB.164523.2	256	2158
PB.157398.3	PB.137304.5	256	1697
PB.157398.3	PB.130832.3	256	1554
PB.157398.3	ENST00000439169.2	256	2076
PB.157398.7	PB.150492.6	0	2427
PB.157398.7	PB.143812.5	256	2215
PB.157398.7	PB.137304.5	256	1788
PB.157398.7	PB.164523.2	256	2098
PB.157398.7	PB.130832.3	256	1646
PB.157398.7	PB.150492.9	256	1955
PB.83116.3	PB.83116.2	0	979
PB.83116.3	ENST00000402752.5	256	964
PB.96086.2	ENST00000402752.5	0	547
PB.96086.2	PB.83116.2	256	535
PB.75683.2	PB.68204.1	0	1170
PB.75683.2	PB.157399.1	256	278
PB.96086.3	ENST00000402752.5	0	897
PB.96086.3	PB.83116.2	256	885
PB.96086.3	ENST00000430524.6	256	738
PB.96086.3	PB.60600.2	256	736
PB.96086.3	PB.37843.1	256	431
PB.96086.4	PB.83116.2	0	730
PB.96086.4	ENST00000331821.7	256	703
PB.96086.4	ENST00000402752.5	256	715
PB.96086.4	ENST00000430524.6	256	588
PB.96086.4	PB.60600.2	256	587
PB.96086.4	PB.68204.1	256	500
PB.83116.5	PB.83116.2	0	925
PB.83116.5	ENST00000402752.5	256	910
PB.83116.5	ENST00000430524.6	256	895
PB.83116.5	PB.60600.2	256	893
PB.83116.5	ENST00000331821.7	256	752
PB.83116.5	PB.37843.1	256	456
PB.96086.5	ENST00000402752.5	0	619
PB.96086.5	PB.83116.2	256	607
PB.96086.5	ENST00000430524.6	256	498
PB.96086.5	PB.60600.2	256	496
PB.96086.5	PB.37843.1	256	429
PB.96086.6	ENST00000402752.5	0	896
PB.96086.6	PB.83116.2	256	884
PB.96086.6	ENST00000430524.6	256	776
PB.96086.6	PB.60600.2	256	774
PB.96086.6	PB.37843.1	256	430
PB.96086.7	PB.83116.2	0	826
PB.96086.7	ENST00000430524.6	256	826
PB.96086.7	PB.60600.2	256	826
PB.96086.7	ENST00000402752.5	256	811
PB.96086.7	PB.37843.1	256	468
PB.96086.8	ENST00000402752.5	0	719
PB.96086.8	PB.60600.2	256	707
PB.96086.8	PB.83116.2	256	707
PB.96086.8	ENST00000430524.6	256	707
PB.96086.8	ENST00000331821.7	256	706
PB.96086.8	PB.103700.1	256	669
PB.60600.4	PB.60600.2	0	1202
PB.83116.7	PB.60600.2	0	1209
PB.157400.1	ENST00000320602.11	0	2638
PB.157400.1	PB.130833.1	256	2638
PB.157400.1	ENST00000334554.12	256	2638
PB.164524.1	ENST00000334554.12	0	2367
PB.164524.1	PB.130833.1	256	2367
PB.164524.1	ENST00000320602.11	256	2367
PB.15686.1	PB.130833.1	0	2238
PB.15686.1	ENST00000334554.12	256	2238
PB.15686.1	ENST00000320602.11	256	2238
PB.45374.1	ENST00000334554.12	0	1759
PB.45374.1	ENST00000320602.11	256	1759
PB.45374.1	PB.130833.1	256	1759
PB.30383.1	ENST00000043402.8	0	1695
PB.45375.1	ENST00000043402.8	0	1696
PB.75685.2	ENST00000248879.8	0	1059
PB.75685.2	PB.130834.1	256	1059
PB.75685.2	PB.52903.1	256	522
PB.75685.2	ENST00000405465.3	256	759
PB.83117.1	ENST00000248879.8	0	903
PB.83117.1	PB.130834.1	256	903
PB.83117.1	ENST00000405465.3	256	930
PB.83117.1	PB.52903.1	256	549
PB.124755.1	ENST00000400451.7	0	3454
PB.124755.1	ENST00000611540.4	256	3183
PB.124755.1	PB.8645.2	256	3179
PB.8645.1	ENST00000403682.7	0	510
PB.8645.1	ENST00000400451.7	256	509
PB.8645.1	PB.137306.1	256	509
PB.8645.1	PB.8645.2	256	484
PB.124755.2	PB.8645.2	0	3068
PB.124755.2	ENST00000400451.7	256	3593
PB.124755.2	ENST00000611540.4	256	3205
PB.52904.1	PB.137306.1	0	1677
PB.52904.1	ENST00000611540.4	256	1677
PB.52904.1	ENST00000357502.5	256	1677
PB.52904.1	ENST00000400451.7	256	1677
PB.52904.1	PB.8645.2	256	1677
PB.52904.1	PB.157401.1	256	1675
PB.164526.1	PB.157402.1	0	2207
PB.164526.1	ENST00000328879.9	256	2170
PB.164526.1	PB.22995.1	256	2057
PB.15687.1	PB.157402.1	0	2233
PB.15687.1	ENST00000328879.9	256	2233
PB.15687.1	PB.22995.1	256	2189
PB.150495.1	PB.157402.1	0	2485
PB.150495.1	ENST00000328879.9	256	2485
PB.150495.1	PB.22995.1	256	2189
PB.52905.1	PB.157402.1	0	352
PB.52905.1	ENST00000328879.9	256	296
PB.130835.1	PB.124756.1	0	2999
PB.130835.1	PB.124756.4	256	3071
PB.130835.1	ENST00000263205.11	256	3061
PB.130835.1	PB.124756.2	256	2930
PB.130835.1	PB.130835.8	256	3034
PB.130835.1	PB.130835.4	256	2828
PB.130835.2	PB.130835.4	0	3136
PB.130835.2	ENST00000292733.11	256	3124
PB.130835.2	PB.124756.4	256	2993
PB.130835.2	ENST00000263205.11	256	2983
PB.130835.2	PB.130835.6	256	3017
PB.130835.2	PB.130835.5	256	2983
PB.137307.2	PB.130835.4	0	2962
PB.137307.2	ENST00000292733.11	256	2937
PB.137307.2	PB.124756.4	256	2818
PB.137307.2	ENST00000263205.11	256	2809
PB.137307.2	PB.130835.6	256	2842
PB.137307.2	PB.130835.5	256	2799
PB.137307.1	PB.124756.4	0	2906
PB.137307.1	ENST00000263205.11	256	2892
PB.137307.1	PB.124756.1	256	2795
PB.137307.1	PB.130835.8	256	2867
PB.137307.1	PB.130835.4	256	2665
PB.137307.1	PB.124756.2	256	2830
PB.130835.3	PB.124756.4	0	3232
PB.130835.3	ENST00000263205.11	256	3223
PB.130835.3	PB.124756.1	256	3131
PB.130835.3	PB.124756.2	256	3087
PB.130835.3	PB.130835.8	256	3195
PB.130835.3	PB.130835.4	256	3045
PB.137307.4	PB.130835.4	0	3073
PB.137307.4	ENST00000292733.11	256	3052
PB.137307.4	PB.130835.6	256	2957
PB.137307.4	PB.130835.5	256	2914
PB.137307.4	PB.124756.4	256	2907
PB.137307.4	ENST00000406969.5	256	2994
PB.137307.5	PB.130835.4	0	3031
PB.137307.5	ENST00000292733.11	256	3011
PB.137307.5	PB.130835.6	256	2916
PB.137307.5	PB.130835.5	256	2873
PB.137307.5	PB.124756.4	256	2866
PB.137307.5	ENST00000263205.11	256	2857
PB.143814.1	PB.130835.4	0	2460
PB.143814.1	PB.124756.4	256	2321
PB.143814.1	ENST00000292733.11	256	2440
PB.143814.1	ENST00000263205.11	256	2312
PB.143814.1	PB.130835.6	256	2345
PB.143814.1	PB.130835.5	256	2302
PB.137307.6	PB.130835.4	0	2883
PB.137307.6	ENST00000292733.11	256	2863
PB.137307.6	PB.130835.6	256	2768
PB.137307.6	PB.130835.5	256	2725
PB.137307.6	PB.124756.4	256	2718
PB.137307.6	ENST00000406969.5	256	2808
PB.150496.1	PB.143814.3	0	2711
PB.150496.1	PB.130835.4	256	2710
PB.150496.1	ENST00000292733.11	256	2710
PB.150496.1	PB.130835.5	256	2710
PB.150496.1	PB.124756.5	256	2710
PB.150496.1	ENST00000406969.5	256	2709
PB.130835.7	PB.124756.4	0	3170
PB.130835.7	ENST00000263205.11	256	3161
PB.130835.7	PB.124756.1	256	3069
PB.130835.7	PB.124756.2	256	3025
PB.130835.7	PB.130835.8	256	3133
PB.130835.7	ENST00000292733.11	256	2903
PB.143814.2	PB.130835.4	0	2524
PB.143814.2	ENST00000292733.11	256	2510
PB.143814.2	PB.130835.6	256	2413
PB.143814.2	PB.124756.4	256	2365
PB.143814.2	PB.130835.5	256	2366
PB.143814.2	ENST00000406969.5	256	2454
PB.164527.1	PB.130835.5	0	2251
PB.164527.1	PB.130835.4	256	2251
PB.164527.1	ENST00000292733.11	256	2251
PB.164527.1	PB.143814.3	256	2250
PB.164527.1	PB.130835.6	256	2140
PB.164527.1	PB.124756.4	256	2105
PB.157403.1	PB.130835.4	0	2302
PB.157403.1	PB.130835.5	256	2302
PB.157403.1	ENST00000292733.11	256	2302
PB.157403.1	PB.143814.3	256	2300
PB.157403.1	PB.130835.6	256	2191
PB.157403.1	PB.124756.4	256	2156
PB.130835.9	PB.124756.4	0	3065
PB.130835.9	ENST00000263205.11	256	3056
PB.130835.9	PB.124756.1	256	2955
PB.130835.9	PB.124756.2	256	2920
PB.130835.9	PB.130835.8	256	3027
PB.130835.9	PB.130835.4	256	2800
PB.137307.7	PB.124756.4	0	2775
PB.137307.7	ENST00000263205.11	256	2766
PB.137307.7	PB.124756.1	256	2665
PB.137307.7	PB.124756.2	256	2630
PB.137307.7	PB.130835.8	256	2737
PB.137307.7	ENST00000292733.11	256	2508
PB.157403.2	PB.130835.4	0	1958
PB.157403.2	ENST00000292733.11	256	1958
PB.157403.2	PB.124756.4	256	1812
PB.157403.2	PB.130835.6	256	1847
PB.157403.2	ENST00000263205.11	256	1809
PB.157403.2	ENST00000406969.5	256	2085
PB.22996.1	PB.124756.1	0	2099
PB.22996.1	PB.143814.8	256	2098
PB.22996.1	PB.130835.6	256	2098
PB.22996.1	ENST00000292733.11	256	1902
PB.22996.1	PB.30385.1	256	1902
PB.22996.1	PB.124756.5	256	1901
PB.137307.8	ENST00000406969.5	0	2708
PB.137307.8	ENST00000292733.11	256	2708
PB.137307.8	PB.130835.4	256	2708
PB.137307.8	PB.130835.6	256	2597
PB.137307.8	ENST00000263205.11	256	2562
PB.137307.8	PB.124756.4	256	2562
PB.137307.9	PB.124756.4	0	2619
PB.137307.9	ENST00000263205.11	256	2619
PB.137307.9	PB.124756.1	256	2508
PB.137307.9	PB.130835.8	256	2580
PB.137307.9	PB.124756.2	256	2482
PB.137307.9	ENST00000292733.11	256	2353
PB.130835.10	PB.130835.4	0	3081
PB.130835.10	ENST00000292733.11	256	3081
PB.130835.10	PB.130835.6	256	2970
PB.130835.10	PB.124756.4	256	2935
PB.130835.10	ENST00000263205.11	256	2935
PB.130835.10	ENST00000406969.5	256	3034
PB.137307.10	PB.130835.4	0	3012
PB.137307.10	ENST00000292733.11	256	3012
PB.137307.10	PB.130835.6	256	2901
PB.137307.10	ENST00000263205.11	256	2866
PB.137307.10	PB.124756.4	256	2866
PB.137307.10	ENST00000406969.5	256	2966
PB.143814.4	PB.143814.3	0	2853
PB.143814.4	PB.130835.4	256	2709
PB.143814.4	ENST00000292733.11	256	2709
PB.143814.4	ENST00000406969.5	256	2709
PB.143814.4	PB.130835.6	256	2598
PB.143814.4	ENST00000263205.11	256	2563
PB.157403.3	PB.130835.4	0	2119
PB.157403.3	ENST00000406969.5	256	2119
PB.157403.3	ENST00000292733.11	256	2119
PB.157403.3	PB.143814.3	256	2119
PB.157403.3	ENST00000263205.11	256	1973
PB.157403.3	PB.124756.4	256	1973
PB.130835.11	PB.130835.5	0	3214
PB.130835.11	PB.124756.2	256	3094
PB.130835.11	ENST00000406969.5	256	2965
PB.130835.11	ENST00000292733.11	256	2964
PB.130835.11	PB.130835.4	256	2964
PB.130835.11	PB.124756.4	256	2844
PB.137307.11	PB.130835.6	0	3005
PB.137307.11	PB.124756.1	256	2885
PB.137307.11	ENST00000292733.11	256	2809
PB.137307.11	PB.124756.4	256	2689
PB.137307.11	ENST00000263205.11	256	2688
PB.137307.11	PB.130835.4	256	2808
PB.150496.2	ENST00000292733.11	0	2624
PB.150496.2	PB.130835.5	256	2624
PB.150496.2	PB.130835.4	256	2623
PB.150496.2	PB.124756.5	256	2622
PB.150496.2	PB.143814.6	256	2621
PB.150496.2	ENST00000406969.5	256	2621
PB.96090.1	ENST00000452055.5	0	703
PB.96090.1	ENST00000450925.6	256	557
PB.96090.1	PB.103704.1	256	585
PB.96090.1	ENST00000419950.5	256	468
PB.96090.1	ENST00000637163.1	256	452
PB.103704.2	PB.103704.1	0	434
PB.103704.2	ENST00000452055.5	256	415
PB.103704.2	ENST00000450925.6	256	337
PB.103704.2	ENST00000419950.5	256	337
PB.130836.3	ENST00000255882.11	0	3388
PB.130836.3	PB.124757.1	256	3388
PB.130836.3	PB.3810.5	256	3388
PB.130836.3	PB.88768.1	256	3388
PB.130836.3	PB.8646.1	256	3388
PB.130836.3	PB.3810.4	256	3388
PB.83121.2	ENST00000215730.12	0	956
PB.83121.2	PB.83121.1	256	954
PB.96093.1	ENST00000215730.12	0	775
PB.96093.1	PB.83121.1	256	775
PB.96093.2	ENST00000215730.12	0	820
PB.96093.2	PB.83121.1	256	820
PB.96093.3	PB.83121.1	0	787
PB.96093.3	ENST00000215730.12	256	787
PB.3811.2	ENST00000354336.8	0	5270
PB.130837.1	ENST00000354336.8	0	1436
PB.37850.1	ENST00000354336.8	0	1520
PB.37850.1	PB.164530.1	256	1520
PB.37850.1	PB.111573.1	2048	395
PB.37850.1	ENST00000354336.8	256	395
PB.37850.1	PB.88770.1	256	395
PB.3811.3	ENST00000354336.8	0	4376
PB.3811.3	PB.88770.1	256	3895
PB.103707.1	PB.111573.1	0	398
PB.103707.1	PB.88770.1	256	398
PB.103707.1	ENST00000354336.8	256	398
PB.103707.1	PB.88770.1	2048	225
PB.103707.1	ENST00000354336.8	256	225
PB.111574.1	ENST00000444039.1	0	431
PB.15691.1	ENST00000399163.6	0	2268
PB.15691.1	ENST00000399167.6	256	2221
PB.15691.1	ENST00000405089.5	256	2224
PB.15691.1	ENST00000440238.4	256	2219
PB.15691.1	ENST00000683034.1	256	2223
PB.15691.1	ENST00000434714.6	256	2203
PB.88771.1	PB.124760.1	0	3512
PB.88771.1	PB.8649.2	256	3419
PB.88771.1	PB.3812.1	256	2296
PB.88771.1	PB.3812.2	256	2793
PB.88771.1	PB.130838.1	256	2927
PB.88771.1	ENST00000646124.2	256	2910
PB.88771.2	ENST00000646124.2	0	3897
PB.88771.2	PB.8649.2	256	3473
PB.88771.2	PB.3812.2	256	2864
PB.88771.2	PB.3812.1	256	2350
PB.8649.5	ENST00000646124.2	0	4073
PB.8649.5	PB.8649.2	256	3675
PB.8649.5	PB.3812.2	256	3066
PB.8649.5	PB.3812.1	256	2526
PB.8649.6	ENST00000646124.2	0	4145
PB.8649.6	PB.8649.2	256	3721
PB.8649.6	PB.3812.2	256	3112
PB.8649.6	PB.3812.1	256	2598
PB.83123.1	ENST00000215742.9	0	960
PB.83123.1	PB.83123.2	256	958
PB.83123.1	PB.75692.1	256	958
PB.83123.1	ENST00000399133.2	256	955
PB.83123.1	PB.45384.1	256	803
PB.83123.1	PB.52911.1	256	802
PB.75692.2	ENST00000215742.9	0	958
PB.75692.2	PB.83123.2	256	958
PB.75692.2	PB.75692.1	256	958
PB.75692.2	ENST00000399133.2	256	956
PB.75692.2	PB.45384.1	256	802
PB.75692.2	PB.23002.3	256	562
PB.75692.3	ENST00000215742.9	0	953
PB.75692.3	PB.75692.1	256	953
PB.75692.3	ENST00000399133.2	256	953
PB.75692.3	PB.83123.2	256	953
PB.75692.3	PB.45384.1	256	799
PB.75692.3	PB.23002.3	256	559
PB.83124.1	ENST00000436079.1	0	640
PB.83124.1	ENST00000452284.1	256	623
PB.83124.1	PB.45385.1	256	611
PB.37852.2	PB.37852.1	0	1658
PB.37852.2	ENST00000292748.7	256	1366
PB.52912.1	PB.37852.1	0	1230
PB.83125.1	PB.150501.1	0	643
PB.83125.1	ENST00000413302.6	256	643
PB.83125.1	PB.157409.1	256	643
PB.15694.1		4	0
PB.96100.1	ENST00000621561.5	0	729
PB.96100.1	ENST00000612978.5	256	703
PB.96100.1	ENST00000432134.8	256	578
PB.30396.1	ENST00000360806.9	0	1898
PB.30396.1	ENST00000450651.5	256	1694
PB.15696.1	ENST00000450651.5	0	2030
PB.15696.1	ENST00000360806.9	256	1824
PB.150503.1	ENST00000450651.5	0	1335
PB.150503.1	ENST00000360806.9	256	1389
PB.150503.1	ENST00000486209.5	256	850
PB.23004.1	ENST00000360806.9	0	1019
PB.23004.1	ENST00000486209.5	256	842
PB.150503.2	ENST00000610959.4	0	2364
PB.150503.2	ENST00000486209.5	256	2038
PB.164534.1	ENST00000610959.4	0	936
PB.164534.1	ENST00000486209.5	256	585
PB.164534.1	ENST00000611748.1	2048	430
PB.23004.2	ENST00000450651.5	0	1818
PB.23004.2	ENST00000360806.9	256	1898
PB.83126.1	ENST00000611748.1	0	1015
PB.157411.1	ENST00000486209.5	0	1170
PB.157411.1	ENST00000611748.1	2048	601
PB.37853.1	ENST00000611748.1	0	1702
PB.37853.1	ENST00000450651.5	256	1306
PB.45387.1	ENST00000611748.1	0	1759
PB.45387.1	ENST00000450651.5	256	1363
PB.150503.3	ENST00000450651.5	0	380
PB.150503.3	ENST00000360806.9	256	332
PB.103709.1	ENST00000545681.2	0	585
PB.103709.1	ENST00000342192.9	256	545
PB.103709.1	ENST00000458578.6	256	545
PB.103709.1	PB.96101.1	256	545
PB.96101.2	ENST00000342192.9	0	564
PB.96101.2	PB.96101.1	256	564
PB.96101.2	ENST00000458578.6	256	508
PB.96101.2	ENST00000545681.2	256	410
PB.103709.3	ENST00000342192.9	0	336
PB.103709.3	PB.96101.1	256	336
PB.103709.3	ENST00000458578.6	256	285
PB.52915.3	ENST00000342192.9	0	1636
PB.52915.3	ENST00000458578.6	256	1586
PB.52915.3	ENST00000545681.2	256	1488
PB.15697.1	ENST00000342192.9	0	2131
PB.15697.1	ENST00000458578.6	256	2083
PB.15697.1	ENST00000545681.2	256	1985
PB.137312.1	ENST00000545681.2	16	2122
PB.137312.1	ENST00000342192.9	272	2122
PB.137312.1	ENST00000458578.6	272	2122
PB.137312.1	PB.75695.1	2048	543
PB.137312.1	PB.45389.2	256	543
PB.137312.1	PB.52917.3	256	543
PB.137312.1	PB.60609.2	256	537
PB.88773.1	PB.45389.2	0	1608
PB.88773.1	PB.52917.1	256	1575
PB.88773.1	PB.52917.3	256	1403
PB.88773.1	PB.52917.5	256	1309
PB.88773.1	PB.60609.4	256	1170
PB.88773.1	PB.60609.2	256	1132
PB.83129.1	PB.83129.2	0	800
PB.83129.1	PB.75695.3	256	799
PB.83129.1	PB.75695.1	256	799
PB.83129.1	PB.75695.5	256	795
PB.83129.1	PB.68214.4	256	697
PB.83129.1	PB.68214.2	256	697
PB.75695.4	PB.68214.4	0	978
PB.75695.4	ENST00000292778.11	256	977
PB.75695.4	PB.68214.2	256	977
PB.75695.4	PB.60609.2	256	976
PB.75695.4	PB.60609.1	256	829
PB.75695.4	PB.52917.5	256	727
PB.83130.1	PB.52918.1	0	653
PB.83130.1	PB.37856.1	256	451
PB.37857.1	ENST00000498589.1	0	342
PB.83131.1		4	0
PB.143822.1	ENST00000335025.12	0	2713
PB.143822.1	PB.150505.1	256	2707
PB.143822.1	ENST00000680061.1	256	2704
PB.143822.1	ENST00000681338.1	256	2704
PB.143822.1	PB.143822.5	256	2592
PB.143822.1	ENST00000679477.1	256	2588
PB.88774.1	ENST00000679795.1	0	1014
PB.88774.1	ENST00000679827.1	256	1014
PB.88774.1	ENST00000679540.1	256	1014
PB.88774.1	ENST00000681338.1	256	1014
PB.88774.1	PB.150505.1	256	1014
PB.88774.1	PB.150505.2	256	1014
PB.157414.1	ENST00000679540.1	0	2445
PB.157414.1	PB.150505.2	256	2442
PB.157414.1	ENST00000680061.1	256	2295
PB.157414.1	ENST00000679827.1	256	2382
PB.157414.1	ENST00000335025.12	256	2282
PB.157414.1	ENST00000681338.1	256	2290
PB.8652.2	ENST00000681956.1	0	3973
PB.8652.2	ENST00000398831.8	256	3961
PB.8652.2	ENST00000679795.1	256	3207
PB.8652.2	PB.124765.2	256	3192
PB.8652.2	PB.88774.3	256	3087
PB.8652.2	PB.124765.3	256	3484
PB.143822.2	ENST00000680061.1	0	1134
PB.143822.2	ENST00000681338.1	256	1134
PB.143822.2	PB.45390.1	256	1134
PB.143822.2	ENST00000680393.1	256	1134
PB.143822.2	ENST00000681956.1	256	1134
PB.143822.2	ENST00000679827.1	256	1134
PB.45390.2	PB.150505.1	0	1287
PB.45390.2	ENST00000680393.1	256	1287
PB.45390.2	ENST00000335025.12	256	1287
PB.45390.2	ENST00000681338.1	256	1287
PB.45390.2	PB.88774.3	256	1287
PB.45390.2	ENST00000679540.1	256	1287
PB.150505.4	ENST00000681338.1	0	1217
PB.150505.4	PB.88774.3	256	1217
PB.150505.4	PB.124765.2	256	1217
PB.150505.4	ENST00000680061.1	256	1217
PB.150505.4	ENST00000679540.1	256	1217
PB.150505.4	ENST00000679534.1	256	1217
PB.150505.5	ENST00000335025.12	0	2621
PB.150505.5	ENST00000680061.1	256	2620
PB.150505.5	PB.143822.5	256	2506
PB.150505.5	ENST00000681338.1	256	2603
PB.150505.5	ENST00000679477.1	256	2508
PB.150505.5	PB.150505.1	256	2585
PB.3813.1	ENST00000215832.11	0	5048
PB.3813.1	PB.8654.1	256	4672
PB.3813.1	PB.88775.1	256	4125
PB.68217.1	PB.45394.1	0	1021
PB.68217.1	PB.164538.1	256	1021
PB.68217.1	ENST00000263212.10	256	1009
PB.68217.1	ENST00000397495.8	256	992
PB.3814.2	ENST00000263212.10	0	4987
PB.3814.2	PB.8655.1	256	4775
PB.3814.2	ENST00000407142.5	256	4675
PB.3814.2	PB.88776.2	256	4118
PB.157417.1	ENST00000263212.10	0	2483
PB.157417.1	PB.8655.1	256	2428
PB.157417.1	ENST00000407142.5	256	2333
PB.157417.1	PB.164538.1	256	2013
PB.75701.1	PB.164538.1	0	1106
PB.75701.1	PB.45394.1	256	1106
PB.75701.1	ENST00000263212.10	256	1102
PB.75701.1	ENST00000397495.8	256	1085
PB.3814.4	PB.164538.1	0	881
PB.3814.4	PB.45394.1	256	881
PB.3814.4	ENST00000263212.10	256	864
PB.3814.4	ENST00000397495.8	256	847
PB.103715.1	PB.68218.1	0	571
PB.103715.1	PB.143826.1	256	571
PB.103715.1	PB.137316.2	256	570
PB.103715.1	PB.88777.4	256	570
PB.103715.1	PB.30402.1	256	569
PB.103715.1	PB.52921.1	256	567
PB.8656.1	PB.88777.2	0	3917
PB.8656.1	PB.88777.5	256	3522
PB.8656.1	PB.88777.4	256	3373
PB.8656.1	PB.124768.1	256	3184
PB.8656.1	PB.88777.1	256	2790
PB.8656.1	PB.130844.1	256	3252
PB.124768.2	PB.88777.1	0	3380
PB.124768.2	PB.88777.5	256	3024
