rescue_candidate	mapping_hit	alignment_type	alignment_score
PB.150586.1	PB.150586.6	256	2573
PB.150586.1	PB.137387.5	256	2295
PB.150586.1	PB.143901.6	256	2090
PB.143901.1	PB.137387.5	0	2593
PB.143901.1	ENST00000248929.14	256	2723
PB.143901.1	PB.150586.6	256	2702
PB.143901.1	PB.143901.6	256	2388
PB.150586.2	ENST00000248929.14	0	2464
PB.150586.2	PB.150586.6	256	2437
PB.150586.2	PB.143901.6	256	2251
PB.150586.2	PB.137387.5	256	2155
PB.143901.3	ENST00000248929.14	0	2689
PB.143901.3	PB.150586.6	256	2668
PB.143901.3	PB.137387.5	256	2380
PB.143901.3	PB.143901.6	256	2175
PB.143901.4	PB.143901.6	0	2882
PB.143901.4	PB.137387.5	256	2784
PB.143901.4	ENST00000248929.14	256	2342
PB.143901.4	PB.150586.6	256	2329
PB.150586.3	ENST00000248929.14	0	2492
PB.150586.3	PB.150586.6	256	2477
PB.150586.3	PB.143901.6	256	2290
PB.150586.3	PB.137387.5	256	2189
PB.137387.8	PB.137387.5	0	2898
PB.137387.8	PB.143901.6	256	2699
PB.137387.8	ENST00000248929.14	256	2456
PB.137387.8	PB.150586.6	256	2447
PB.137387.6	PB.143901.6	0	2701
PB.137387.6	PB.137387.5	256	2599
PB.137387.6	ENST00000248929.14	256	2157
PB.137387.6	PB.150586.6	256	2148
PB.130917.1	PB.137387.5	0	2715
PB.130917.1	PB.143901.6	256	2516
PB.130917.1	ENST00000248929.14	256	2273
PB.130917.1	PB.150586.6	256	2257
PB.137387.7	PB.137387.5	0	2980
PB.137387.7	ENST00000248929.14	256	2717
PB.137387.7	PB.143901.6	256	2781
PB.137387.7	PB.150586.6	256	2522
PB.157495.1	ENST00000248929.14	0	2366
PB.157495.1	PB.150586.6	256	2357
PB.157495.1	PB.137387.5	256	2136
PB.157495.1	PB.143901.6	256	1937
PB.150586.4	ENST00000248929.14	0	2603
PB.150586.4	PB.150586.6	256	2587
PB.150586.4	PB.143901.6	256	2402
PB.150586.4	PB.137387.5	256	2299
PB.157495.2	ENST00000248929.14	0	2252
PB.157495.2	PB.150586.6	256	2247
PB.157495.2	PB.137387.5	256	2022
PB.157495.2	PB.143901.6	256	1827
PB.150586.5	ENST00000248929.14	0	2629
PB.150586.5	PB.150586.6	256	2626
PB.150586.5	PB.137387.5	256	2326
PB.150586.5	PB.143901.6	256	2133
PB.157495.3	ENST00000248929.14	0	2383
PB.157495.3	PB.150586.6	256	2381
PB.157495.3	PB.143901.6	256	2199
PB.157495.3	PB.137387.5	256	2090
PB.143901.7	PB.150586.6	0	2319
PB.143901.7	ENST00000248929.14	256	2319
PB.143901.7	PB.143901.6	256	2125
PB.143901.7	PB.137387.5	256	2016
PB.143901.8	ENST00000248929.14	0	2430
PB.143901.8	PB.150586.6	256	2428
PB.143901.8	PB.143901.6	256	2236
PB.143901.8	PB.137387.5	256	2127
PB.143901.9	PB.143901.6	0	2742
PB.143901.9	PB.137387.5	256	2633
PB.143901.9	ENST00000248929.14	256	2191
PB.143901.9	PB.150586.6	256	2185
PB.157495.5	PB.143901.6	0	2495
PB.157495.5	PB.137387.5	256	2495
PB.157495.5	PB.150586.6	256	2053
PB.157495.5	ENST00000248929.14	256	2053
PB.75778.1	ENST00000355630.10	0	1236
PB.75778.1	ENST00000402042.7	256	1236
PB.75778.1	PB.8707.2	256	1236
PB.75778.1	ENST00000407029.7	256	1236
PB.75778.1	ENST00000614754.4	256	1236
PB.75778.1	ENST00000652095.2	256	1236
PB.53014.1	PB.8707.1	0	1706
PB.53014.1	ENST00000407029.7	256	1706
PB.53014.1	ENST00000355630.10	256	1706
PB.53014.1	PB.8707.2	256	1706
PB.53014.1	ENST00000652095.2	256	1706
PB.53014.1	ENST00000402042.7	256	1706
PB.37943.1	ENST00000620651.4	0	1947
PB.37943.1	ENST00000355630.10	256	1947
PB.37943.1	PB.8707.1	256	1947
PB.37943.1	PB.8707.2	256	1947
PB.37943.1	ENST00000407029.7	256	1947
PB.37943.1	ENST00000402042.7	256	1947
PB.143902.1	ENST00000402042.7	0	3009
PB.143902.1	ENST00000652095.2	256	3009
PB.143902.1	ENST00000407029.7	256	3009
PB.143902.1	PB.8707.2	256	3009
PB.143902.1	PB.8707.1	256	3009
PB.143902.1	ENST00000620651.4	256	3009
PB.130918.1	ENST00000355630.10	0	3450
PB.130918.1	PB.8707.2	256	3450
PB.130918.1	ENST00000652095.2	256	3450
PB.130918.1	ENST00000407029.7	256	3450
PB.130918.1	ENST00000651595.2	256	3424
PB.130918.1	ENST00000396617.7	256	3424
PB.45486.2	PB.8707.2	0	504
PB.45486.2	PB.8707.1	256	490
PB.45486.2	ENST00000355630.10	256	416
PB.45486.2	ENST00000402042.7	256	388
PB.45486.2	PB.83222.1	256	384
PB.45486.2	ENST00000651595.2	256	382
PB.23089.1	ENST00000544408.5	0	1785
PB.23089.1	ENST00000435456.7	256	1806
PB.45487.2	ENST00000435456.7	0	1624
PB.45487.2	ENST00000544408.5	256	1337
PB.53015.2	ENST00000435456.7	0	1576
PB.53015.2	ENST00000544408.5	256	1145
PB.53015.3	ENST00000544408.5	0	1271
PB.53015.3	ENST00000402844.7	256	1192
PB.53015.3	ENST00000435456.7	256	1192
PB.53015.1	ENST00000435456.7	0	1620
PB.53015.1	ENST00000544408.5	256	1337
PB.3856.1	ENST00000357137.9	0	3610
PB.15791.1	ENST00000357137.9	0	2058
PB.143905.1	PB.3857.1	0	263
PB.143905.1	ENST00000263253.9	256	263
PB.143905.1	ENST00000674155.1	256	263
PB.130921.2	ENST00000216237.10	0	3116
PB.130921.2	PB.157501.1	256	2491
PB.124838.2	ENST00000216237.10	0	2833
PB.137392.1	ENST00000216237.10	0	2894
PB.137392.2	ENST00000216237.10	0	2929
PB.137392.3	ENST00000216237.10	0	2966
PB.137392.3	PB.157501.1	256	2565
PB.130921.3	ENST00000216237.10	0	3057
PB.130921.3	PB.157501.1	256	2434
PB.124838.3	ENST00000216237.10	0	2682
PB.137392.4	ENST00000216237.10	0	2927
PB.150592.3	PB.130923.3	0	2270
PB.150592.3	ENST00000356244.8	256	2270
PB.150592.3	PB.143907.3	256	2270
PB.150592.3	ENST00000405486.5	256	2269
PB.150592.3	PB.88833.2	256	2266
PB.150592.3	PB.8709.2	256	2266
PB.150592.3	PB.143907.3	2048	202
PB.150592.4	PB.137393.5	0	2272
PB.150592.4	PB.137393.2	256	2272
PB.150592.4	ENST00000356244.8	256	2272
PB.150592.4	PB.143907.3	256	2272
PB.150592.4	PB.137393.3	256	2272
PB.150592.4	PB.137393.4	256	2161
PB.157503.1	ENST00000352645.5	0	1775
PB.157503.1	PB.3858.1	256	1725
PB.150593.1	ENST00000352645.5	0	1884
PB.150593.1	PB.3858.1	256	1855
PB.75784.1	ENST00000406644.7	0	1179
PB.75784.1	ENST00000266304.9	256	1179
PB.96191.1	ENST00000327492.4	0	422
PB.96191.1	PB.45493.1	256	419
PB.103795.1	PB.83230.1	0	445
PB.103795.1	ENST00000216252.4	256	440
PB.103795.2	PB.83230.1	0	426
PB.103795.2	ENST00000216252.4	256	421
PB.130927.1	PB.137396.1	0	392
PB.150597.1	PB.124841.2	0	2019
PB.150597.1	PB.130927.2	256	1371
PB.157504.3	ENST00000216254.9	0	2591
PB.157504.3	ENST00000677153.1	256	2591
PB.157504.3	PB.157504.1	256	2591
PB.157504.3	ENST00000676748.1	256	2591
PB.157504.3	PB.137396.1	256	2591
PB.157504.3	PB.143910.4	256	2585
PB.15798.2	ENST00000355209.9	0	208
PB.15798.2	ENST00000396504.6	256	-105
PB.118999.1	PB.53021.1	0	248
PB.118999.1	ENST00000677554.1	256	248
PB.118999.1	PB.37951.2	256	248
PB.118999.1	PB.75786.1	256	248
PB.118999.1	ENST00000677153.1	256	248
PB.118999.1	PB.143910.6	256	246
PB.83232.1	ENST00000396504.6	0	1125
PB.83232.1	ENST00000355209.9	256	1084
PB.83232.1	PB.60710.2	256	1077
PB.83232.1	PB.60710.1	256	1003
PB.83232.1	PB.53022.2	256	811
PB.83232.1	PB.88838.1	256	952
PB.130928.1	PB.53022.2	0	578
PB.130928.1	ENST00000355209.9	256	577
PB.130928.1	ENST00000337566.9	256	569
PB.130928.1	PB.60710.1	256	555
PB.130928.1	PB.60710.2	256	489
PB.143911.1	ENST00000263256.7	0	2127
PB.130929.3	ENST00000263256.7	0	1728
PB.130929.3	PB.23096.1	256	1638
PB.130929.3	ENST00000263256.7	2048	603
PB.53024.2	ENST00000263256.7	0	1627
PB.53024.2	PB.23096.1	256	1624
PB.130929.1	ENST00000263256.7	0	2751
PB.130929.2	ENST00000263256.7	0	2577
PB.150599.1	ENST00000263256.7	0	1515
PB.150599.1	PB.23096.1	256	1622
PB.130929.4	ENST00000263256.7	0	2802
PB.53025.1	ENST00000359308.8	0	738
PB.75790.1	PB.23097.3	0	1216
PB.75790.1	ENST00000359308.8	256	1216
PB.75790.1	PB.68324.1	256	1216
PB.75790.1	PB.23097.1	256	1216
PB.75790.1	PB.23097.5	256	1216
PB.75790.1	PB.164619.1	256	1216
PB.157508.1		4	0
PB.124842.1	ENST00000612482.4	0	2028
PB.124842.1	ENST00000361204.9	256	2118
PB.124842.1	PB.3863.3	256	2333
PB.124842.1	PB.8715.4	256	2999
PB.124842.1	PB.3863.5	256	2001
PB.124842.1	PB.8715.8	256	3066
PB.130931.1	PB.8715.6	0	2868
PB.130931.2	ENST00000612482.4	0	696
PB.130931.2	PB.8715.1	256	696
PB.130931.2	PB.3863.3	256	696
PB.130931.2	ENST00000361204.9	256	696
PB.130931.2	PB.8715.4	256	691
PB.130931.2	PB.8715.5	256	691
PB.3863.4	ENST00000361204.9	0	4947
PB.3863.4	ENST00000612482.4	256	4821
PB.3863.4	PB.3863.5	256	4817
PB.3863.4	PB.3863.3	256	4477
PB.3863.4	PB.8715.8	256	3866
PB.3863.4	PB.8715.2	256	4289
PB.88841.1	ENST00000361204.9	0	3888
PB.88841.1	PB.8715.2	256	3888
PB.88841.1	PB.3863.5	256	3762
PB.88841.1	ENST00000612482.4	256	3762
PB.88841.1	PB.8715.6	256	3333
PB.88841.1	PB.8715.1	256	3790
PB.157512.1	PB.8715.6	0	335
PB.119005.1		4	0
PB.103802.1	ENST00000215980.10	0	518
PB.103802.1	PB.96200.1	256	518
PB.103802.1	PB.83240.2	256	407
PB.103802.1	ENST00000402338.5	256	404
PB.75795.2	PB.75795.1	0	327
PB.53031.1	ENST00000381348.4	0	1262
PB.53031.1	PB.15805.1	256	1258
PB.103804.2	ENST00000331479.4	0	513
PB.103804.2	PB.103804.1	256	513
PB.111680.1	ENST00000359486.8	0	435
PB.111680.1	ENST00000677622.1	256	435
PB.111680.1	ENST00000683686.1	256	435
PB.157513.2	ENST00000332965.4	0	2555
PB.103805.1	ENST00000669665.1	0	537
PB.124845.1	ENST00000323013.7	0	3588
PB.15808.1	ENST00000323013.7	0	1961
PB.15808.1	PB.37959.2	256	1959
PB.15808.1	PB.150604.1	256	1737
PB.150604.2	ENST00000323013.7	0	2487
PB.150604.2	PB.150604.1	256	2344
PB.15808.2	PB.150604.3	0	1801
PB.23103.1	ENST00000327678.10	0	542
PB.23103.1	PB.68328.2	256	470
PB.23103.1	ENST00000340239.8	256	380
PB.68328.1	ENST00000327678.10	0	1284
PB.68328.1	PB.68328.2	256	1211
PB.68328.1	ENST00000340239.8	256	1082
PB.157515.1	PB.37960.1	16	1447
PB.157515.1	PB.164625.1	272	1447
PB.157515.1	ENST00000357802.6	272	1447
PB.157515.1	ENST00000340239.8	2048	393
PB.157515.1	PB.68328.2	256	391
PB.157515.1	ENST00000327678.10	256	351
PB.68328.3	ENST00000327678.10	0	1176
PB.68328.3	PB.68328.2	256	1066
PB.68328.3	ENST00000340239.8	256	946
PB.130933.1	PB.88846.1	0	951
PB.130933.1	PB.37960.3	256	820
PB.157517.1	PB.88846.1	0	2088
PB.157517.1	PB.37960.3	256	1870
PB.130934.5	PB.124846.1	0	2843
PB.130934.5	ENST00000451060.6	256	2783
PB.130934.5	PB.124846.3	256	2769
PB.130934.5	PB.124846.2	256	2717
PB.130934.5	PB.130934.13	256	2741
PB.130934.5	ENST00000252115.10	256	2798
PB.130934.12	ENST00000348657.6	0	3127
PB.130934.12	PB.130934.6	256	3127
PB.130934.12	PB.130934.8	256	3082
PB.130934.12	PB.124846.1	256	3014
PB.130934.12	ENST00000252115.10	256	3014
PB.130934.12	ENST00000451060.6	256	2963
PB.130934.10	PB.130934.6	0	3186
PB.130934.10	ENST00000348657.6	256	3186
PB.130934.10	PB.124846.1	256	3073
PB.130934.10	ENST00000451060.6	256	3022
PB.130934.10	PB.130934.11	256	3151
PB.130934.10	ENST00000252115.10	256	3069
PB.130934.9	ENST00000252115.10	0	3226
PB.130934.9	PB.124846.1	256	3226
PB.130934.9	PB.124846.2	256	3226
PB.130934.9	ENST00000451060.6	256	3149
PB.130934.9	PB.124846.3	256	3135
PB.130934.9	PB.130934.13	256	3135
PB.45504.1	ENST00000352397.10	0	1568
PB.45504.1	PB.37962.1	256	1558
PB.45504.1	PB.30499.2	256	1433
PB.45504.1	PB.23105.2	256	1317
PB.45504.1	PB.30499.3	256	1381
PB.45504.1	ENST00000361740.8	256	1472
PB.60721.2	PB.37962.1	0	1214
PB.60721.2	ENST00000352397.10	256	1214
PB.60721.2	PB.30499.2	256	1089
PB.60721.2	PB.23105.2	256	973
PB.60721.2	PB.30499.3	256	1059
PB.60721.2	ENST00000361740.8	256	1140
PB.60721.1	PB.37962.1	0	1400
PB.60721.1	ENST00000352397.10	256	1400
PB.60721.1	PB.30499.2	256	1275
PB.60721.1	PB.23105.2	256	1159
PB.60721.1	PB.30499.3	256	1238
PB.60721.1	ENST00000361740.8	256	1314
PB.53037.1	PB.37962.1	0	1429
PB.53037.1	ENST00000352397.10	256	1429
PB.53037.1	PB.30499.2	256	1304
PB.53037.1	PB.23105.2	256	1188
PB.53037.1	PB.30499.3	256	1259
PB.53037.1	ENST00000361740.8	256	1335
PB.68331.1	ENST00000352397.10	0	1210
PB.68331.1	PB.45504.4	256	1208
PB.68331.1	PB.23105.2	256	1203
PB.68331.1	PB.37962.1	256	1203
PB.68331.1	PB.30499.2	256	1203
PB.68331.1	PB.60721.4	256	1201
PB.45504.2	ENST00000352397.10	0	1704
PB.45504.2	PB.37962.1	256	1697
PB.45504.2	PB.30499.2	256	1582
PB.45504.2	PB.23105.2	256	1456
PB.45504.2	PB.30499.3	256	1519
PB.45504.2	ENST00000361740.8	256	1607
PB.103808.1	ENST00000352397.10	0	758
PB.103808.1	PB.45504.4	256	758
PB.103808.1	ENST00000361740.8	256	758
PB.103808.1	PB.157518.1	256	757
PB.103808.1	PB.53037.6	256	753
PB.103808.1	PB.37962.2	256	753
PB.53037.3	ENST00000352397.10	0	1353
PB.53037.3	PB.37962.1	256	1346
PB.53037.3	PB.30499.2	256	1226
PB.53037.3	PB.23105.2	256	1105
PB.53037.3	PB.30499.3	256	1168
PB.53037.3	ENST00000361740.8	256	1256
PB.45504.5	ENST00000352397.10	0	1500
PB.45504.5	PB.37962.1	256	1495
PB.45504.5	PB.30499.2	256	1380
PB.45504.5	PB.23105.2	256	1254
PB.45504.5	PB.30499.3	256	1317
PB.45504.5	ENST00000361740.8	256	1403
PB.45504.6	ENST00000352397.10	0	1753
PB.45504.6	PB.37962.1	256	1749
PB.45504.6	PB.30499.2	256	1624
PB.45504.6	PB.23105.2	256	1508
PB.45504.6	PB.30499.3	256	1571
PB.45504.6	ENST00000361740.8	256	1656
PB.45504.7	ENST00000352397.10	0	1634
PB.45504.7	PB.37962.1	256	1634
PB.45504.7	PB.30499.2	256	1509
PB.45504.7	PB.23105.2	256	1393
PB.45504.7	PB.30499.3	256	1473
PB.45504.7	ENST00000361740.8	256	1568
PB.45504.8	ENST00000352397.10	0	1563
PB.45504.8	PB.37962.1	256	1563
PB.45504.8	PB.30499.2	256	1438
PB.45504.8	PB.23105.2	256	1322
PB.45504.8	PB.30499.3	256	1402
PB.45504.8	ENST00000361740.8	256	1492
PB.68331.3	ENST00000352397.10	0	1244
PB.68331.3	PB.37962.1	256	1244
PB.68331.3	PB.30499.2	256	1119
PB.68331.3	PB.23105.2	256	1003
PB.68331.3	PB.30499.3	256	1090
PB.68331.3	ENST00000361740.8	256	1169
PB.60721.3	ENST00000352397.10	0	1250
PB.60721.3	PB.37962.1	256	1250
PB.60721.3	PB.30499.2	256	1125
PB.60721.3	PB.23105.2	256	1009
PB.60721.3	PB.30499.3	256	1096
PB.60721.3	ENST00000361740.8	256	1174
PB.96202.1	PB.30499.2	0	473
PB.96202.1	PB.37962.1	256	473
PB.96202.1	PB.23105.2	256	473
PB.96202.1	ENST00000352397.10	256	473
PB.96202.1	PB.30499.3	2048	355
PB.96202.1	PB.60721.4	256	355
PB.45504.9	PB.37962.1	0	1688
PB.45504.9	ENST00000352397.10	256	1688
PB.45504.9	PB.30499.2	256	1563
PB.45504.9	PB.23105.2	256	1447
PB.45504.9	PB.30499.3	256	1659
PB.45504.9	PB.45504.4	256	1634
PB.68331.4	PB.37962.1	0	1230
PB.68331.4	PB.23105.2	256	1230
PB.68331.4	ENST00000352397.10	256	1230
PB.68331.4	PB.45504.4	256	1230
PB.68331.4	PB.30499.2	256	1230
PB.68331.4	PB.60721.4	256	1230
PB.60721.5	ENST00000352397.10	0	1228
PB.60721.5	PB.37962.1	256	1228
PB.60721.5	PB.30499.2	256	1108
PB.60721.5	PB.23105.2	256	987
PB.60721.5	PB.30499.3	256	1055
PB.60721.5	ENST00000361740.8	256	1131
PB.37962.3	ENST00000352397.10	0	1725
PB.37962.3	PB.37962.1	256	1725
PB.37962.3	PB.30499.2	256	1600
PB.37962.3	PB.23105.2	256	1484
PB.37962.3	PB.30499.3	256	1568
PB.37962.3	ENST00000407623.7	256	1660
PB.45504.10	ENST00000352397.10	0	1784
PB.45504.10	PB.37962.1	256	1784
PB.45504.10	PB.30499.2	256	1659
PB.45504.10	PB.23105.2	256	1543
PB.45504.10	ENST00000361740.8	256	1704
PB.45504.10	PB.30499.3	256	1683
PB.60721.6	PB.37962.1	0	1369
PB.60721.6	ENST00000352397.10	256	1369
PB.60721.6	PB.30499.2	256	1244
PB.60721.6	PB.23105.2	256	1128
PB.60721.6	PB.30499.3	256	1210
PB.60721.6	ENST00000407623.7	256	1286
PB.60721.7	PB.37962.1	0	1485
PB.60721.7	ENST00000352397.10	256	1485
PB.60721.7	PB.30499.2	256	1360
PB.60721.7	PB.23105.2	256	1244
PB.60721.7	PB.30499.3	256	1312
PB.60721.7	ENST00000407623.7	256	1388
PB.157520.1	ENST00000263245.10	0	2538
PB.157520.1	PB.150606.1	256	2441
PB.157520.1	PB.88848.1	256	1211
PB.157520.1	PB.157520.3	256	2302
PB.157520.1	PB.164628.3	256	2314
PB.157520.1	PB.157520.4	256	2062
PB.130935.5	PB.130935.7	0	3104
PB.130935.5	PB.130935.6	256	3104
PB.130935.5	PB.130935.2	256	3104
PB.130935.5	PB.130935.3	256	3104
PB.130935.5	ENST00000263246.8	256	3104
PB.130935.5	PB.130935.4	256	3104
PB.130935.8	ENST00000263246.8	0	3104
PB.130935.8	PB.130935.4	256	2977
PB.130935.8	PB.130935.2	256	2977
PB.130935.8	PB.130935.6	256	2977
PB.130935.8	PB.130935.3	256	2975
PB.130935.8	PB.130935.7	256	2975
PB.3865.3	PB.3865.2	0	4220
PB.3865.3	PB.3865.1	256	1078
PB.83247.1	PB.75802.2	0	767
PB.83247.1	ENST00000290429.11	256	765
PB.83247.1	PB.68334.2	256	762
PB.83247.1	PB.150608.1	256	751
PB.103811.1	ENST00000337554.8	0	384
PB.103811.1	PB.96205.2	256	372
PB.103811.1	PB.83248.1	256	339
PB.103811.1	ENST00000396265.4	256	339
PB.103811.1	PB.96205.1	256	214
PB.103811.1	ENST00000329563.8	256	331
PB.164632.1	ENST00000216129.7	0	1813
PB.164632.1	PB.130937.2	256	1813
PB.164632.1	PB.124848.2	256	1692
PB.164632.1	PB.124848.4	256	1679
PB.164632.1	PB.137406.2	256	1447
PB.164632.1	PB.137406.1	256	1567
PB.157522.1	ENST00000216129.7	0	1906
PB.157522.1	PB.130937.2	256	1894
PB.157522.1	PB.124848.2	256	1768
PB.157522.1	PB.124848.4	256	1750
PB.157522.1	PB.137406.2	256	1539
PB.157522.1	PB.137406.1	256	1634
PB.150609.1	ENST00000216129.7	0	1909
PB.150609.1	PB.130937.2	256	1908
PB.150609.1	PB.124848.2	256	1783
PB.150609.1	PB.124848.4	256	1764
PB.150609.1	PB.137406.2	256	1541
PB.150609.1	PB.137406.1	256	1649
PB.150609.3	PB.130937.2	0	2472
PB.150609.3	ENST00000216129.7	256	2472
PB.150609.3	PB.157522.3	256	2472
PB.150609.3	PB.124848.4	256	2471
PB.150609.3	PB.137406.2	256	2471
PB.150609.3	PB.124848.2	256	2351
PB.130937.1	ENST00000216129.7	0	3152
PB.130937.1	PB.130937.2	256	3151
PB.130937.1	PB.124848.2	256	3025
PB.130937.1	PB.124848.4	256	3006
PB.130937.1	PB.137406.2	256	2785
PB.130937.1	PB.137406.1	256	2891
PB.164632.3	PB.137406.1	0	2330
PB.164632.3	PB.150609.2	256	2330
PB.164632.3	PB.164632.2	256	2330
PB.164632.3	PB.157522.3	256	2330
PB.164632.3	PB.124848.4	256	2329
PB.164632.3	PB.137406.2	256	2329
PB.150609.4	ENST00000216129.7	0	2686
PB.150609.4	PB.137406.1	256	2686
PB.150609.4	PB.130937.2	256	2686
PB.150609.4	PB.150609.2	256	2686
PB.150609.4	PB.137406.2	256	2686
PB.150609.4	PB.124848.2	256	2565
PB.30504.1	ENST00000423180.2	0	775
PB.30504.1	ENST00000216180.8	256	749
PB.15814.3	ENST00000216180.8	0	1916
PB.15814.3	ENST00000423180.2	256	1578
PB.88851.1	ENST00000216180.8	0	2468
PB.88851.1	ENST00000423180.2	256	2192
PB.37965.1	ENST00000216180.8	0	578
PB.37965.1	ENST00000423180.2	256	560
PB.124849.2	ENST00000216180.8	0	294
PB.124849.2	ENST00000423180.2	256	284
PB.124849.2	ENST00000216180.8	2048	235
PB.124849.2	ENST00000423180.2	256	235
PB.157523.2	ENST00000216180.8	0	2478
PB.157523.2	ENST00000423180.2	256	2142
PB.37965.2	ENST00000216180.8	0	656
PB.37965.2	ENST00000423180.2	256	629
PB.150610.1	ENST00000216180.8	0	1209
PB.37966.1	ENST00000350028.5	0	1432
PB.37966.1	PB.53043.1	256	1401
PB.83250.1	ENST00000350028.5	0	1112
PB.83250.1	PB.53043.1	256	1112
PB.143921.1	ENST00000338758.12	0	1757
PB.124850.1	ENST00000338758.12	0	3333
PB.68338.2	ENST00000422871.5	0	1300
PB.68338.2	ENST00000444313.8	256	1300
PB.68338.2	PB.68338.3	256	1295
PB.68338.2	PB.68338.1	256	1233
PB.68338.2	PB.130938.1	256	1082
PB.103815.1	ENST00000381176.5	0	744
PB.103815.1	PB.3867.2	256	739
PB.30509.1	ENST00000006251.11	0	1277
PB.30509.1	ENST00000611394.4	256	1277
PB.30509.1	PB.53046.1	256	1277
PB.30509.1	PB.45510.2	256	1277
PB.30509.1	ENST00000403581.5	256	1277
PB.30509.1	ENST00000336985.11	256	1277
PB.53046.2	ENST00000624862.3	0	1631
PB.53046.2	PB.45510.1	256	1601
PB.53046.2	ENST00000336985.11	256	1387
PB.53046.2	ENST00000403581.5	256	1387
PB.53046.2	PB.45510.2	256	1387
PB.53046.2	ENST00000006251.11	256	1386
PB.45510.3	ENST00000336985.11	0	1670
PB.45510.3	ENST00000403581.5	256	1585
PB.45510.3	PB.53046.1	256	1585
PB.45510.3	PB.45510.2	256	1585
PB.45510.3	ENST00000611394.4	256	1585
PB.45510.3	ENST00000006251.11	256	1584
PB.124851.1	PB.3869.4	0	3167
PB.124851.1	ENST00000347635.9	256	3167
PB.8721.2	ENST00000336156.10	0	4342
PB.157527.2	ENST00000336156.10	0	2587
PB.157527.2	PB.150615.4	256	2586
PB.157527.2	ENST00000251993.11	256	2499
PB.157527.2	ENST00000391627.6	256	2498
PB.157527.2	PB.150615.2	256	2500
PB.157527.2	PB.164635.1	256	2298
PB.164635.3	PB.164635.1	0	2098
PB.164635.3	PB.150615.2	256	2098
PB.164635.3	ENST00000251993.11	256	2098
PB.164635.3	PB.150615.4	256	2098
PB.164635.3	ENST00000336156.10	256	2098
PB.164635.3	ENST00000391627.6	256	2097
PB.15817.1	ENST00000441876.7	0	1871
PB.15817.1	ENST00000216214.7	256	1779
PB.75810.1	ENST00000405673.5	0	977
PB.75810.1	PB.157528.1	2048	547
PB.23117.1	ENST00000441876.7	0	1191
PB.23117.1	ENST00000216214.7	256	1099
PB.88857.1	ENST00000441876.7	0	1905
PB.88857.1	ENST00000216214.7	256	1813
PB.88857.1	PB.157528.1	256	1170
PB.88857.1	PB.164636.1	256	1280
PB.137409.1	ENST00000441876.7	0	2715
PB.137409.1	ENST00000216214.7	256	2623
PB.137409.1	PB.157528.1	256	1980
PB.137409.1	PB.164636.1	256	2090
PB.37974.1	ENST00000441876.7	0	708
PB.37974.1	ENST00000216214.7	256	634
PB.37974.1	PB.164636.1	256	814
PB.37974.1	PB.157528.1	256	672
PB.88857.2	PB.157528.1	0	531
PB.88857.2	ENST00000441876.7	256	530
PB.88857.2	ENST00000216214.7	256	467
PB.37974.2	ENST00000441876.7	0	1859
PB.37974.2	ENST00000216214.7	256	1859
PB.37974.2	PB.164636.1	256	1394
PB.119018.1	ENST00000441876.7	0	215
PB.119018.1	PB.30513.2	256	215
PB.119018.1	PB.45514.2	256	215
PB.119018.1	PB.164636.1	256	215
PB.119018.1	PB.157528.1	256	215
PB.119018.1	ENST00000216214.7	256	215
PB.119019.1	PB.157528.1	0	277
PB.119019.1	ENST00000441876.7	256	277
PB.119019.1	PB.30513.2	256	277
PB.119019.1	PB.164636.1	256	277
PB.119019.1	PB.45514.2	256	277
PB.119019.1	ENST00000216214.7	256	277
PB.164637.1	PB.37976.1	0	601
PB.164637.1	PB.30516.1	256	601
PB.164637.1	ENST00000252934.10	256	601
PB.164639.1	ENST00000360737.4	0	1875
PB.164639.1	ENST00000435439.5	256	1807
PB.3870.1	ENST00000407236.5	0	8136
PB.3870.1	ENST00000262735.9	256	8013
PB.88859.1	ENST00000262735.9	0	3801
PB.88859.1	ENST00000407236.5	256	3675
PB.45517.1	ENST00000407236.5	0	1848
PB.45517.1	ENST00000262735.9	256	1848
PB.119022.1	ENST00000262735.9	0	311
PB.119022.1	ENST00000407236.5	256	311
PB.130945.1	ENST00000381031.8	0	2566
PB.130945.1	PB.150620.3	256	2564
PB.130945.1	PB.150620.1	256	2416
PB.130945.1	PB.143931.1	256	2230
PB.130945.1	PB.150620.2	256	2501
PB.130945.1	PB.143931.2	256	2265
PB.157531.1	PB.143931.2	0	912
PB.157531.1	PB.143931.1	2048	904
PB.8723.1	PB.143931.1	0	636
PB.8723.1	ENST00000381031.8	256	636
PB.8723.1	PB.150620.1	256	636
PB.8723.1	PB.150620.3	256	636
PB.8723.1	PB.150620.2	256	585
PB.8723.1	PB.143931.2	256	505
PB.111692.1	ENST00000454366.2	0	388
PB.8724.1	ENST00000454366.2	0	2980
PB.8724.1	PB.157532.4	2048	1935
PB.8724.1	PB.164642.1	256	1781
PB.8724.2	ENST00000454366.2	0	2815
PB.8724.2	PB.157532.4	2048	2547
PB.8724.2	PB.164642.1	256	2393
PB.8724.3	ENST00000454366.2	0	1560
PB.3872.2	ENST00000454366.2	0	1332
PB.137410.2	ENST00000454366.2	0	2118
PB.157532.1	ENST00000454366.2	0	2470
PB.8724.4	ENST00000454366.2	0	2938
PB.8724.4	PB.157532.4	2048	2547
PB.8724.4	PB.164642.1	256	2393
